customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact,deposit
1496,33,management,married,tertiary,no,6513,yes,no,cellular,yes
1497,24,admin.,single,secondary,no,1295,no,no,cellular,yes
1498,39,blue-collar,single,secondary,no,29,yes,no,unknown,no
1499,34,admin.,married,secondary,no,3185,yes,no,unknown,no
1500,33,management,single,tertiary,no,0,no,no,cellular,yes
1501,57,housemaid,married,primary,no,2785,no,no,cellular,yes
1502,43,admin.,divorced,secondary,no,729,yes,no,unknown,no
1503,59,management,married,primary,no,2769,yes,no,cellular,no
1504,27,admin.,married,secondary,no,1596,no,no,cellular,yes
1505,31,technician,single,tertiary,no,-749,yes,yes,cellular,no
1506,31,admin.,married,secondary,no,97,yes,no,unknown,yes
1507,59,management,married,tertiary,no,3342,no,no,cellular,yes
1508,29,management,single,tertiary,no,841,no,no,cellular,no
1509,41,housemaid,married,primary,no,0,no,no,cellular,yes
1510,30,unemployed,single,secondary,no,0,yes,no,cellular,no
1511,27,services,single,tertiary,no,1501,yes,no,cellular,no
1512,36,technician,single,secondary,no,818,yes,yes,cellular,no
1513,47,blue-collar,married,secondary,no,238,yes,yes,cellular,yes
1514,27,services,married,secondary,no,0,yes,no,cellular,yes
1515,36,self-employed,single,tertiary,no,353,no,no,cellular,yes
1516,27,admin.,single,secondary,no,18188,yes,no,unknown,yes
1517,40,admin.,single,unknown,no,355,yes,no,cellular,no
1518,60,blue-collar,married,unknown,no,104,yes,no,unknown,no
1519,47,blue-collar,married,primary,no,2,yes,yes,cellular,no
1520,60,retired,married,primary,no,1588,no,no,cellular,yes
1521,59,retired,divorced,tertiary,no,3444,no,no,cellular,yes
1522,66,retired,married,primary,no,2883,no,no,cellular,yes
1523,39,admin.,married,secondary,no,130,yes,yes,cellular,yes
1524,32,technician,single,tertiary,no,0,no,no,cellular,no
1525,32,technician,married,tertiary,no,0,yes,no,cellular,no
1526,41,entrepreneur,married,tertiary,no,306,yes,no,unknown,no
1527,34,management,single,tertiary,no,1228,no,no,cellular,yes
1528,42,admin.,single,unknown,no,22,no,no,unknown,no
1529,57,entrepreneur,divorced,tertiary,no,873,no,no,unknown,no
1530,41,admin.,single,secondary,no,882,yes,yes,unknown,no
1531,31,management,married,tertiary,no,596,no,no,cellular,no
1532,28,services,single,secondary,no,47,no,no,cellular,no
1533,34,unemployed,married,secondary,no,978,no,no,cellular,yes
1534,78,retired,divorced,primary,no,1389,no,no,cellular,yes
1535,40,services,divorced,secondary,no,687,yes,no,cellular,yes
1536,32,services,married,secondary,no,289,yes,no,cellular,no
1537,39,self-employed,married,tertiary,no,2630,no,no,unknown,yes
1538,42,unemployed,married,secondary,no,356,yes,no,cellular,yes
1539,46,technician,married,secondary,no,57,no,no,unknown,yes
1540,57,retired,single,tertiary,no,842,no,no,cellular,yes
1541,32,management,single,tertiary,no,154,no,yes,cellular,no
1542,45,admin.,married,unknown,no,2033,no,no,cellular,no
1543,41,admin.,married,secondary,no,1395,yes,yes,cellular,no
1544,36,technician,married,tertiary,no,202,no,no,cellular,no
1545,57,technician,married,tertiary,no,1181,no,no,cellular,yes
1546,25,technician,single,secondary,no,0,no,yes,cellular,yes
1547,30,services,single,tertiary,no,-477,no,yes,cellular,yes
1548,39,admin.,divorced,secondary,no,765,no,no,unknown,no
1549,60,retired,married,secondary,no,523,no,no,cellular,yes
1550,29,technician,single,secondary,no,1165,no,no,cellular,yes
1551,38,management,married,unknown,no,3576,no,no,cellular,yes
1552,57,entrepreneur,married,secondary,no,905,no,no,cellular,no
1553,53,management,married,tertiary,no,1624,no,no,cellular,yes
1554,38,technician,married,secondary,no,6728,no,no,cellular,yes
1555,36,management,single,tertiary,no,579,no,no,unknown,yes
1556,43,management,married,tertiary,no,1336,yes,yes,cellular,no
1557,31,unemployed,single,primary,no,163,no,no,cellular,yes
1558,21,services,single,secondary,no,361,no,no,telephone,no
1559,39,housemaid,married,primary,no,267,no,no,unknown,no
1560,31,management,married,tertiary,no,1514,no,no,cellular,no
1561,78,management,married,unknown,no,1780,yes,no,cellular,yes
1562,31,management,single,tertiary,no,0,yes,no,cellular,no
1563,60,admin.,married,secondary,no,3735,no,no,cellular,yes
1564,43,management,single,tertiary,no,1046,no,no,unknown,yes
1565,42,management,divorced,tertiary,no,742,yes,no,unknown,no
1566,48,management,single,tertiary,no,159,no,no,telephone,yes
1567,46,entrepreneur,married,tertiary,no,4726,yes,no,cellular,no
1568,39,management,married,tertiary,no,1363,no,no,cellular,no
1569,61,admin.,married,unknown,no,4629,yes,no,cellular,yes
1570,54,management,married,tertiary,no,1014,no,yes,cellular,yes
1571,51,blue-collar,married,secondary,no,4695,no,no,cellular,no
1572,54,management,married,tertiary,no,284,yes,yes,telephone,no
1573,26,student,single,secondary,no,2572,yes,no,cellular,no
1574,38,technician,divorced,tertiary,no,1805,no,no,unknown,yes
1575,46,admin.,married,secondary,no,186,yes,no,cellular,no
1576,28,management,single,tertiary,no,41,yes,no,cellular,yes
1577,34,blue-collar,married,secondary,no,113,yes,no,cellular,no
1578,35,blue-collar,married,secondary,no,1330,no,no,cellular,yes
1579,30,blue-collar,single,secondary,no,573,yes,no,unknown,no
1580,66,management,married,unknown,no,2149,yes,no,cellular,yes
1581,47,self-employed,married,tertiary,no,0,no,no,telephone,no
1582,35,blue-collar,married,primary,no,147,yes,no,cellular,no
1583,40,services,divorced,primary,no,1937,yes,no,unknown,no
1584,36,student,single,tertiary,no,129,no,no,cellular,yes
1585,51,management,married,tertiary,no,2635,no,no,cellular,yes
1586,36,housemaid,single,secondary,no,1015,yes,no,cellular,yes
1587,41,unemployed,married,secondary,no,0,yes,yes,cellular,yes
1588,83,retired,married,primary,no,425,no,no,telephone,yes
1589,27,student,single,secondary,no,111,no,no,cellular,yes
1590,49,services,married,secondary,no,66,yes,yes,cellular,no
1591,53,housemaid,married,unknown,no,0,no,no,cellular,no
1592,28,admin.,married,secondary,no,330,no,no,cellular,yes
1593,37,technician,married,secondary,no,1,yes,no,unknown,yes
1594,59,management,married,secondary,no,4412,no,no,cellular,yes
1595,36,management,married,tertiary,no,673,yes,no,cellular,yes
1596,40,management,married,tertiary,no,0,yes,no,cellular,no
1597,43,blue-collar,single,primary,no,548,yes,no,unknown,no
1598,33,management,married,tertiary,no,968,no,yes,cellular,no
1599,46,blue-collar,married,secondary,no,668,yes,no,unknown,yes
1600,56,technician,married,secondary,no,6619,yes,no,telephone,yes
1601,54,technician,married,secondary,no,0,no,no,telephone,yes
1602,33,blue-collar,married,secondary,no,215,no,no,cellular,no
1603,30,self-employed,single,secondary,no,5223,no,no,cellular,no
1604,36,services,single,secondary,no,365,no,no,cellular,yes
1605,59,unemployed,married,secondary,no,957,no,no,cellular,yes
1606,34,admin.,married,secondary,no,641,yes,yes,unknown,no
1607,72,retired,married,secondary,no,1533,no,no,cellular,yes
1608,40,unemployed,single,secondary,no,334,no,no,cellular,yes
1609,50,management,married,tertiary,no,-516,yes,no,unknown,no
1610,48,admin.,divorced,secondary,no,-407,yes,no,cellular,no
1611,27,blue-collar,single,secondary,no,535,no,no,cellular,yes
1612,49,admin.,married,secondary,no,0,no,no,cellular,yes
1613,37,blue-collar,married,secondary,no,362,yes,no,unknown,no
1614,27,management,single,tertiary,no,616,yes,no,cellular,yes
1615,28,technician,single,tertiary,no,4987,no,no,cellular,yes
1616,55,services,married,secondary,no,841,yes,no,cellular,no
1617,36,blue-collar,married,secondary,no,928,no,no,cellular,no
1618,58,retired,married,primary,no,565,no,no,telephone,yes
1619,32,self-employed,single,tertiary,no,386,yes,no,cellular,yes
1620,49,services,married,secondary,no,1314,no,no,cellular,yes
1621,46,self-employed,married,tertiary,no,137,yes,yes,unknown,no
1622,46,management,married,tertiary,no,4,no,no,cellular,yes
1623,33,admin.,single,tertiary,no,490,yes,no,cellular,no
1624,64,management,married,unknown,no,2352,no,no,cellular,yes
1625,33,admin.,married,secondary,no,920,no,no,cellular,yes
1626,38,services,married,secondary,no,934,yes,no,cellular,yes
1627,37,entrepreneur,married,tertiary,no,310,no,no,cellular,no
1628,44,technician,single,secondary,no,29,yes,no,unknown,no
1629,60,retired,divorced,primary,no,-79,yes,yes,cellular,no
1630,38,entrepreneur,married,primary,no,350,yes,no,cellular,no
1631,46,technician,married,secondary,no,966,yes,yes,cellular,no
1632,49,management,divorced,tertiary,no,-2049,yes,no,unknown,no
1633,42,admin.,divorced,secondary,no,2129,no,no,cellular,yes
1634,37,blue-collar,married,secondary,no,1590,no,no,unknown,no
1635,33,management,single,tertiary,no,4128,yes,no,unknown,no
1636,49,self-employed,married,tertiary,no,599,no,no,cellular,no
1637,40,technician,divorced,secondary,no,0,no,no,cellular,yes
1638,36,student,single,unknown,no,417,no,no,cellular,yes
1639,49,management,married,tertiary,no,1808,yes,no,cellular,yes
1640,66,technician,married,secondary,no,0,no,no,cellular,yes
1641,38,services,divorced,secondary,no,61,no,no,unknown,yes
1642,35,management,single,tertiary,no,18111,no,no,cellular,yes
1643,72,retired,married,unknown,no,1940,no,no,telephone,yes
1644,54,management,married,tertiary,no,1303,no,no,cellular,yes
1645,30,services,married,secondary,no,0,yes,no,cellular,yes
1646,33,admin.,single,secondary,no,315,yes,yes,cellular,yes
1647,47,services,married,secondary,no,0,yes,no,telephone,no
1648,39,management,single,tertiary,no,202,yes,no,cellular,no
1649,35,management,single,tertiary,no,805,no,no,cellular,no
1650,31,housemaid,single,primary,no,26965,no,no,cellular,yes
1651,32,management,married,tertiary,no,0,no,no,unknown,no
1652,60,retired,married,secondary,no,11,no,no,cellular,yes
1653,33,management,single,tertiary,no,20,no,no,cellular,no
1654,32,student,married,secondary,no,833,yes,no,telephone,no
1655,41,technician,single,secondary,no,32,yes,no,cellular,no
1656,31,admin.,divorced,secondary,no,217,yes,no,cellular,yes
1657,23,services,single,secondary,no,31,no,no,cellular,yes
1658,39,blue-collar,married,primary,no,867,yes,no,unknown,no
1659,37,management,married,tertiary,no,49,no,yes,cellular,no
1660,38,blue-collar,married,primary,no,2240,yes,no,cellular,no
1661,41,technician,married,unknown,no,30,yes,no,cellular,no
1662,51,blue-collar,married,tertiary,no,2404,yes,no,telephone,no
1663,37,blue-collar,single,secondary,no,197,yes,no,unknown,no
1664,56,housemaid,divorced,primary,yes,1238,no,no,unknown,yes
1665,33,blue-collar,single,primary,no,557,yes,no,cellular,no
1666,32,technician,single,secondary,no,28,yes,no,cellular,no
1667,52,blue-collar,divorced,primary,no,-191,yes,no,unknown,yes
1668,60,technician,married,tertiary,no,91,no,no,cellular,no
1669,31,blue-collar,married,secondary,no,136,no,no,cellular,yes
1670,30,blue-collar,married,secondary,no,246,yes,no,cellular,no
1671,52,admin.,single,unknown,no,872,yes,no,telephone,no
1672,39,blue-collar,single,secondary,no,649,yes,no,cellular,yes
1673,56,blue-collar,married,unknown,no,260,yes,no,telephone,no
1674,38,blue-collar,divorced,secondary,no,1817,yes,no,cellular,yes
1675,33,technician,married,secondary,no,806,no,no,cellular,yes
1676,54,blue-collar,divorced,primary,no,215,yes,no,unknown,no
1677,52,technician,married,unknown,no,425,yes,no,cellular,no
1678,33,management,married,tertiary,no,679,no,no,cellular,yes
1679,30,services,single,secondary,no,-158,yes,no,cellular,yes
1680,43,admin.,married,secondary,no,132,no,no,cellular,yes
1681,24,student,single,secondary,no,431,no,no,cellular,yes
1682,38,admin.,married,secondary,no,1839,no,no,unknown,no
1683,29,management,married,tertiary,no,-6,yes,no,unknown,no
1684,34,management,single,tertiary,no,575,no,no,cellular,yes
1685,38,self-employed,married,secondary,no,173,no,no,cellular,no
1686,36,self-employed,single,secondary,no,1295,no,no,cellular,yes
1687,47,blue-collar,married,primary,no,328,yes,no,cellular,no
1688,54,retired,married,primary,no,11,yes,yes,cellular,no
1689,39,management,married,tertiary,no,3518,yes,no,cellular,no
1690,30,unemployed,married,secondary,no,221,no,no,cellular,no
1691,52,blue-collar,married,secondary,no,580,no,no,cellular,yes
1692,44,services,single,secondary,no,0,yes,no,unknown,no
1693,26,blue-collar,married,primary,no,399,yes,no,cellular,no
1694,50,blue-collar,married,primary,no,12519,yes,no,cellular,yes
1695,46,blue-collar,married,secondary,no,2348,no,no,cellular,no
1696,54,technician,married,tertiary,no,6507,no,no,cellular,no
1697,37,technician,married,secondary,no,1458,no,no,cellular,yes
1698,32,services,married,secondary,no,983,yes,no,cellular,yes
1699,28,blue-collar,married,secondary,no,2788,yes,no,unknown,yes
1700,28,management,single,tertiary,no,9710,no,no,cellular,no
1701,71,retired,married,primary,no,4657,no,no,cellular,yes
1702,54,management,married,primary,no,366,yes,no,unknown,no
1703,30,management,married,tertiary,no,314,no,no,cellular,no
1704,49,services,married,secondary,no,388,no,no,telephone,yes
1705,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,yes
1706,44,blue-collar,married,secondary,no,0,yes,no,cellular,no
1707,46,technician,married,secondary,no,488,no,no,unknown,no
1708,37,management,single,secondary,no,655,no,yes,cellular,no
1709,25,technician,single,tertiary,no,800,yes,no,unknown,no
1710,34,admin.,married,tertiary,no,35,yes,no,cellular,no
1711,67,retired,married,primary,no,2391,no,no,cellular,yes
1712,43,management,married,tertiary,no,-391,yes,no,cellular,no
1713,59,admin.,single,secondary,no,-423,yes,yes,cellular,no
1714,35,blue-collar,married,secondary,no,503,yes,yes,unknown,no
1715,22,management,single,tertiary,no,760,no,no,telephone,no
1716,22,admin.,single,tertiary,no,897,yes,no,cellular,yes
1717,36,technician,single,secondary,no,98,no,no,cellular,yes
1718,23,student,single,unknown,no,2530,no,no,cellular,yes
1719,50,self-employed,married,secondary,no,5312,no,no,cellular,no
1720,41,technician,married,secondary,no,188,no,yes,telephone,no
1721,29,blue-collar,single,secondary,no,2,yes,yes,cellular,yes
1722,38,blue-collar,married,primary,no,4406,yes,no,telephone,yes
1723,43,management,married,tertiary,no,3186,no,no,cellular,yes
1724,53,admin.,divorced,secondary,no,0,yes,yes,cellular,yes
1725,27,technician,single,tertiary,no,372,yes,yes,cellular,yes
1726,26,self-employed,married,secondary,no,492,yes,yes,cellular,no
1727,32,blue-collar,married,secondary,no,328,yes,no,unknown,no
1728,36,blue-collar,married,secondary,no,249,yes,no,cellular,yes
1729,48,unknown,married,unknown,no,558,no,no,cellular,no
1730,46,admin.,divorced,secondary,no,2087,no,no,cellular,no
1731,44,management,married,tertiary,no,-600,yes,no,cellular,no
1732,42,management,married,secondary,no,372,yes,no,telephone,no
1733,18,student,single,unknown,no,3,no,no,cellular,yes
1734,51,management,married,secondary,no,441,yes,no,cellular,no
1735,41,self-employed,single,tertiary,no,3950,yes,no,unknown,no
1736,36,blue-collar,single,secondary,no,2235,yes,no,cellular,no
1737,71,retired,married,tertiary,no,653,no,no,telephone,yes
1738,32,technician,married,secondary,no,1119,no,no,cellular,no
1739,26,technician,married,secondary,no,-119,no,yes,cellular,yes
1740,36,blue-collar,married,secondary,no,2103,no,yes,unknown,no
1741,57,management,divorced,tertiary,no,6468,yes,no,cellular,yes
1742,39,technician,married,tertiary,no,94,yes,yes,unknown,yes
1743,34,technician,married,secondary,no,159,yes,no,cellular,yes
1744,39,technician,married,tertiary,no,108,no,no,cellular,no
1745,50,entrepreneur,married,secondary,no,78,no,no,telephone,no
1746,28,management,single,tertiary,no,223,yes,no,cellular,yes
1747,43,services,divorced,unknown,no,2363,yes,no,cellular,no
1748,44,housemaid,married,primary,no,3706,no,no,unknown,no
1749,59,retired,married,primary,no,3648,no,no,telephone,yes
1750,41,technician,married,tertiary,no,13,no,no,unknown,no
1751,37,blue-collar,married,secondary,no,3884,yes,no,cellular,no
1752,69,retired,divorced,tertiary,no,247,no,no,cellular,yes
1753,60,admin.,married,secondary,no,106,no,no,cellular,yes
1754,27,blue-collar,single,tertiary,no,567,no,no,cellular,yes
1755,49,blue-collar,divorced,secondary,no,23,no,no,cellular,no
1756,31,blue-collar,married,secondary,no,754,yes,no,unknown,yes
1757,51,admin.,married,secondary,no,50,no,no,cellular,no
1758,26,blue-collar,single,primary,no,-295,yes,no,cellular,no
1759,45,admin.,married,secondary,no,925,no,no,cellular,yes
1760,33,management,married,tertiary,no,2071,no,no,cellular,no
1761,36,blue-collar,married,secondary,no,723,yes,no,cellular,no
1762,55,housemaid,divorced,primary,no,77,no,no,cellular,yes
1763,39,housemaid,married,primary,no,13338,no,no,cellular,no
1764,45,technician,divorced,secondary,no,2657,no,no,cellular,yes
1765,42,management,divorced,secondary,no,283,yes,no,cellular,yes
1766,47,management,single,tertiary,no,86,no,no,cellular,yes
1767,43,management,married,tertiary,no,2640,no,no,cellular,yes
1768,40,management,married,secondary,no,406,yes,no,unknown,yes
1769,47,services,married,secondary,no,367,yes,no,cellular,yes
1770,40,blue-collar,divorced,primary,no,54,yes,no,cellular,no
1771,53,services,married,secondary,no,197,yes,no,cellular,no
